id,context,question,answer_text,answer_start
d00ffc951c3d42f7bc0b06da_2,ඉදිරි ජනාධිපතිවරණයේදී ශ්‍රී ලංකා මහජන පක්ෂයේ සහාය ලබා දෙන්නේ ජනාධිපති රනිල් වික්‍රමසිංහ වෙතට බව එම පක්ෂය තීරණය කර තිබෙනවා.මේ බව සඳහන් කළේ එම පක්ෂයේ නායක කුරුණෑගල දිස්ත්‍රික් පාර්ලිමේන්තු මන්ත්‍රී අසංක නවරත්න විසින්.,මෙම තීරණය පවසන්නේ කවුද?,අසංක නවරත්න,196
d38cd8f9b4514816845f4696,"ආපදා තත්ත්වය හේතුවෙන් පුද්ගලයින් 17 ක්  මියගොස් 13 ක්  තුවාල ලබා එක් අයෙකු අතුරුදන් වී ඇතැයි ආපදා කළමණාකරණ මධ්‍යස්ථානය පවසයි. මාතර දිස්ත්‍රික්කයෙන් මරණ 06ක්, රත්නපුර දිස්ත්‍රික්කයෙන් මරණ 05ක්, කොළඹ දිස්ත්‍රික්කයෙන් මරණ 03ක්, ගාල්ල දිස්ත්‍රික්කයෙන් මරණ 02ක් සහ ගම්පහ දිස්ත්‍රික්කයෙන් එක් මරණයක් වාර්තා වූ බව එම මධ්‍යස්ථානය සඳහන් කරයි. ආපදා තත්ත්වය හේතුවෙන් දිස්ත්‍රික්ක 13 ක  පවුල් 41 610 කට අයත් 161 290 ක් පීඩාවට පත්ව සිටිති. ඉන් නිවාස 3381කට අර්ධ හානි සිදුව තවත් නිවාස 17කට පූර්ණ හානි සිදුව ඇති බවත් ආපදා කළමනාකරණ මධ්‍යස්ථානය පවසයි. මේ වනවිට  ආරක්ෂිත ස්ථාන 123 ක පවුල් 1888 කට අයත් 8212 ක් රඳවා තබා ඇතැයිද එම  මධ්‍යස්ථානය නිවේදනය කරයි.",අපදා තත්ත්වය හේතුවෙන් මියගිය පුද්ගලයින් ගණන කීයද?,පුද්ගලයින් 17 ක්,22
d4f320c94d6c466b8ed5db77_2,"එක්සත් අරාබි එමීර් රාජ්‍යයේදී ආරම්භ වීමට නියමිත පන්දුවාර 20 කාන්තා ක්‍රිකට් ලෝක කුසලානය සදහා පිරිනමන ත්‍යාග මුදල ප්‍රකාශයට පත් කර තිබෙනවා. එය ඩොලර් 79,58,080ක් බවයි ජාත්‍යන්තර ක්‍රිකට් කවුන්සිලය නිවේදනය කළේ. එමෙන්ම මෙවර ජයග්‍රාහී කණ්ඩායමට ඩොලර් මිලියන 2.34ක ත්‍යාග මුදලක් ලබා දීමට තීරණය කර ඇති අතර එම මුදල අවසන් වරට පසුගිය වසරේ පැවති පන්දුවාර 20 කාන්තා ක්‍රිකට් ලෝක කුසලානය ජයග්‍රහණය කළ ඕස්ට්‍රේලියාවට පිරිනැමූ මුදලට වඩා දෙගුණයකටත් වඩා වැඩි මුදලක් බව සදහන්.",පුරෝකථනය කළ ත්‍යාග මුදල කීයද?,"ඩොලර් 79,58,080ක්",142
da1849c2fed64d5d99a65377,වැලිගම පැළෑණ මුහුදු තීරයේ සර්ෆින් ක්‍රීඩාවේ යෙදී සිටි රුසියන් ජාතිකයකු (37) මුහුදේ ගිලී මියගොස් ඇතැයි වැලිගම පොලිසිය පවසයි. ඔහු සංචාරයක් සඳහා දිවයිනට පැමිණ වැලිගම ප්‍රදේශයේ හෝටලයක නවාතැන් ගෙන සිට ඇත. මිතුරකු සමග වැලිගම පැළෑණ මුහුදු තීරයට පැමිණ සර්ෆින් ක්‍රීඩාවේ යෙදී සිටියදී අද(25) මෙම අනතුර සිදුව තිබේ.,සර්ෆින් ක්‍රීඩාවේ යෙදී සිටි පුද්ගලයා කුමන ජාතියේද?,රුසියන් ජාතිකයකු,54
db3119df7056444a9a8e4065,"රෝහල්වල සහාය සදහා ත්‍රිවිධ හමුදාව කැඳවූ බව ආරක්ෂක අමාත්‍යාංශය දැනුම් දෙයි. සිය ඉල්ලීම්වලට මේ දක්වාත් විසඳුම් ලබානොදීමට විරෝධය පළ කරමින් සෞඛ්‍ය වෘත්තීය සමිති 72ක් අද (01) උදෑසන 6.30 සිට අඛණ්ඩ වැඩවර්ජනයක නිරතව සිටී. මේ හේතුවෙන් රෝගීන් දැඩි අපහසුතාවයකට පත්ව ඇති අතර, එම අපහසුතාවය මඟ හැරීම සඳහා ත්‍රිවිධ හමුදාව කැඳවීමට තීරණය කර ඇත. ( ජායාරූප - රුෂිරු කොළඹතන්ත්‍රිගේ )",සෞඛ්‍ය වෘත්තීය සමිති කීයේදී වැඩවර්ජනයක් ආරම්භ කළාද?,අද (01) උදෑසන 6.30 සිට,162
db3119df7056444a9a8e4065_2,"රෝහල්වල සහාය සදහා ත්‍රිවිධ හමුදාව කැඳවූ බව ආරක්ෂක අමාත්‍යාංශය දැනුම් දෙයි. සිය ඉල්ලීම්වලට මේ දක්වාත් විසඳුම් ලබානොදීමට විරෝධය පළ කරමින් සෞඛ්‍ය වෘත්තීය සමිති 72ක් අද (01) උදෑසන 6.30 සිට අඛණ්ඩ වැඩවර්ජනයක නිරතව සිටී. මේ හේතුවෙන් රෝගීන් දැඩි අපහසුතාවයකට පත්ව ඇති අතර, එම අපහසුතාවය මඟ හැරීම සඳහා ත්‍රිවිධ හමුදාව කැඳවීමට තීරණය කර ඇත. ( ජායාරූප - රුෂිරු කොළඹතන්ත්‍රිගේ )",ත්‍රිවිධ හමුදාව කුමක් සදහා කැඳවනු ලැබුවාද?,රෝහල්වල සහාය,0
dc2eb3fdebb54cd08a77e78f,"රුපියල් කෝටියකට අධික වටිනා හොරයින් මත්කුඩු තොගයක් ජාවාරම් කිරීම සඳහා සුඛෝභෝගී මෝටර් රථයකින් පැමිණ සිටි පොලිස් පරීක්ෂකවරයෙකු සහ පොලිස් කොස්තාපල්වරයෙකු  පිළියන්දල ප්‍රදේශයේ සුපිරි වෙළඳ සැලක රථ ගාලකදී අත්අඩංගුවට ගත් බව කොළඹ අපරාධ කොට්ඨාසය කියයි. එලෙස අත්අඩංගුවට ගෙන ඇත්තේ මොරටුව විශේෂ කාර්ය බළකාය කඳවුරට අයත් බුද්ධි කොට්ඨාසයට අයත් නිලධාරීන් දෙදෙනෙකි.එම සැකකරුවන් සමග හොරයින් මත්කුඩු කිලෝ ග්‍රෑම් 1 ග්‍රෑම් 53 ක්  අත් විලංගු යුවලක්  ,විද්‍යුත්තරාධියක් , පොලිස් භාරයට ගෙන ඇත. 35  හැවිරිදි පොලිස් පරීක්ෂකවරයා හොරයින්  ජාවාරමට ආධාර අනුබලදීම සහ 32 හැවිරිදි කොස්තාපල්වරයා හොරයින් මත්ද්‍රව්‍ය  සන්තකයේ තබා ගැනීම සම්බන්ධයෙන් අත්අඩංගුවට ගෙන ඇත.",ජාවාරම් කිරීමට පැමිණි මෝටර් රථය කුමක් වර්ගයකි?,සුඛෝභෝගී මෝටර් රථයකින්,69
dc2eb3fdebb54cd08a77e78f_2,"රුපියල් කෝටියකට අධික වටිනා හොරයින් මත්කුඩු තොගයක් ජාවාරම් කිරීම සඳහා සුඛෝභෝගී මෝටර් රථයකින් පැමිණ සිටි පොලිස් පරීක්ෂකවරයෙකු සහ පොලිස් කොස්තාපල්වරයෙකු  පිළියන්දල ප්‍රදේශයේ සුපිරි වෙළඳ සැලක රථ ගාලකදී අත්අඩංගුවට ගත් බව කොළඹ අපරාධ කොට්ඨාසය කියයි. එලෙස අත්අඩංගුවට ගෙන ඇත්තේ මොරටුව විශේෂ කාර්ය බළකාය කඳවුරට අයත් බුද්ධි කොට්ඨාසයට අයත් නිලධාරීන් දෙදෙනෙකි.එම සැකකරුවන් සමග හොරයින් මත්කුඩු කිලෝ ග්‍රෑම් 1 ග්‍රෑම් 53 ක්  අත් විලංගු යුවලක්  ,විද්‍යුත්තරාධියක් , පොලිස් භාරයට ගෙන ඇත. 35  හැවිරිදි පොලිස් පරීක්ෂකවරයා හොරයින්  ජාවාරමට ආධාර අනුබලදීම සහ 32 හැවිරිදි කොස්තාපල්වරයා හොරයින් මත්ද්‍රව්‍ය  සන්තකයේ තබා ගැනීම සම්බන්ධයෙන් අත්අඩංගුවට ගෙන ඇත.",අත්අඩංගුවට ගත් වශයෙන් සඳහන් වූ විශේෂිත ස්ථානය කුමක්ද?,පිළියන්දල ප්‍රදේශයේ,151
dc8ecc26056e420eae67b763,"ශුද්ධ වූ අල්කුර්ආන් අනාවරණයන් මුහම්මද් නබි තුමා ජීවත්ව ඉන්නා කාලයේ දී එතුමාගේ අනුගාමිකයන් විසින් ලියාගත් අතර එය මුලින්ම ප්‍රචාරය කරන ලද්දේ වාචිකවය. මුල්වරට අල් කුර්ආන් පිටපත සකස් කරන ලද්දේ ඉස්ලාමයේ මුල්ම පාලකයා වන අබුබක්කර් රලියල්ලාහු අන්හු තුමාගේ පාලන සමයේය.එම මුල් පිටපත මුස්හෆ් ලෙස හැදින්වේ. පසුව තුන්වන පාලකයා වන උස්මාන් රලියල්ලාහු අන්හු තුමාගේ පාලන සමයේ එය විධිමත් අයුරින් පිටපත් කරන ලදී. එය මුස්හෆ් උස්මනි යනුවෙන් හදුන්වයි. ශුද්ධ වූ අල් කුර් ආනය එය පහල වූ ආකාරයෙන්ම වන පොත් කර ආරක්ෂා කරන අතර එය මුහම්මද් නබි තුමා පෙන්වා දුන් ආකාරයටම කිසිම වෙනසකට භාජනය නොවී පෙරදිග හා අපරදිග සියලුම ජනයා පාරායනය කරයි.එම නිසා උස්මාන් රළි තුමාට ජාමිඋල් කුරාන් (අල්කුරානය මගින් එක්සේසත් කරන්නා) යන ගෞරව නාමය හිමි වුණි. එහි කිසිම කරුණක් සම්බන්ධයෙන් හෝ ගැටළු මතු නොවී ආරක්ෂා වීම නිසා මුස්ලිම්වරු, සුන්නි හා ෂියා යනුවෙන් වෙන් නොවී සියලු දෙනාම අනුගමනය කර පිළිපදින්නේ එකම අල් කුර්ආනයයි.",අල් කුර්ආනය මුලින්ම ප්‍රචාරය වූ ආකාරය කුමක්ද?,වාචිකවය,139
dc8ecc26056e420eae67b763_2,"ශුද්ධ වූ අල්කුර්ආන් අනාවරණයන් මුහම්මද් නබි තුමා ජීවත්ව ඉන්නා කාලයේ දී එතුමාගේ අනුගාමිකයන් විසින් ලියාගත් අතර එය මුලින්ම ප්‍රචාරය කරන ලද්දේ වාචිකවය. මුල්වරට අල් කුර්ආන් පිටපත සකස් කරන ලද්දේ ඉස්ලාමයේ මුල්ම පාලකයා වන අබුබක්කර් රලියල්ලාහු අන්හු තුමාගේ පාලන සමයේය.එම මුල් පිටපත මුස්හෆ් ලෙස හැදින්වේ. පසුව තුන්වන පාලකයා වන උස්මාන් රලියල්ලාහු අන්හු තුමාගේ පාලන සමයේ එය විධිමත් අයුරින් පිටපත් කරන ලදී. එය මුස්හෆ් උස්මනි යනුවෙන් හදුන්වයි. ශුද්ධ වූ අල් කුර් ආනය එය පහල වූ ආකාරයෙන්ම වන පොත් කර ආරක්ෂා කරන අතර එය මුහම්මද් නබි තුමා පෙන්වා දුන් ආකාරයටම කිසිම වෙනසකට භාජනය නොවී පෙරදිග හා අපරදිග සියලුම ජනයා පාරායනය කරයි.එම නිසා උස්මාන් රළි තුමාට ජාමිඋල් කුරාන් (අල්කුරානය මගින් එක්සේසත් කරන්නා) යන ගෞරව නාමය හිමි වුණි. එහි කිසිම කරුණක් සම්බන්ධයෙන් හෝ ගැටළු මතු නොවී ආරක්ෂා වීම නිසා මුස්ලිම්වරු, සුන්නි හා ෂියා යනුවෙන් වෙන් නොවී සියලු දෙනාම අනුගමනය කර පිළිපදින්නේ එකම අල් කුර්ආනයයි.",අද රාත්‍රියේ වීදි සංචාරය කළ පෙරහැර කුමක්ද?,අබුබක්කර් රලියල්ලාහු,214
dd92dfb295234170a27d6d88_2,ජනාධිපතිවරණයට අදාළව පැමිණිලි 337ක් මේ වන විට මැතිවරණ කොමිසමට වාර්තා වී තිබෙනවා.මෙම පැමිණිලි පසුගිය ජූලි 01 සිට අගෝස්තු 11 දක්වා ලැබී ඇති බවයි මැතිවරණ කොමිසම නිවේදනය කර ඇත්තේ.ඊයේ දිනයේදී පමණක් ජාතික මැතිවරණ පැමිණිලි කළමනාකරණ මධ්‍යස්ථානයට මැතිවරණ නීති උල්ලංඝනය කිරීම සම්බන්ධයෙන් පැමිණිලි 6ක් සහ දිස්ත්‍රික් මැතිවරණ පැමිණිලි කළමනාකරණ මධ්‍යස්ථානයට මැතිවරණ නීති උල්ලංඝනය කිරීම් සම්බන්ධයෙන් පැමිණිලි 11ක් ලැබී තිබෙනවා.,මෙම පැමිණිලි කුමන කාලසීමාව තුළ ලැබී තිබේ?,ජූලි 01 සිට අගෝස්තු 11,99
de1eecc77aae4fab81488e7e,බෝධීන් වහන්සේට දකුණුපසින් ඒ අසලම උස් කවාකාර හැඩයෙන් යුත් ගල් කුලෙහි අඩි 08 පමන උසට සමාධි පිළිම වහන්සේ නෙලා ඇත. කළු ගල්කුලකට ජීව ගුනය දී ‍සෞම්‍ය වු ශාන්ති සුවයෙන් වැඩහිසින මෙම ලිළිම වහන්සේ දෙපස තවත් පිළිම නෙලීමට සූදානම් කළ ගල් පුවරු වල නෙලීම් මදක් සිදුකෙට ඇත.එසේම එම ස්ථානයට ලගාවීමට පියලැට පෙළක අඩක් නිමවා ඇත.පිළිම වහන්සේගේ පහළ කොටසේ වැඩ නිමවා නොමැති බව ද දක්නට ලැබේ.පිහිටි කළුගල හාරා මතුකොට නෙලා ඇති මෙම පිළිම වහන්සේ උන්නත නර්මාණයකි.,බෝධීන් වහන්සේ සමාධි පිළිම කිව්වන් කුමක් අඩි උසක් තිබේද?,අඩි 08,68
de1eecc77aae4fab81488e7e_2,බෝධීන් වහන්සේට දකුණුපසින් ඒ අසලම උස් කවාකාර හැඩයෙන් යුත් ගල් කුලෙහි අඩි 08 පමන උසට සමාධි පිළිම වහන්සේ නෙලා ඇත. කළු ගල්කුලකට ජීව ගුනය දී ‍සෞම්‍ය වු ශාන්ති සුවයෙන් වැඩහිසින මෙම ලිළිම වහන්සේ දෙපස තවත් පිළිම නෙලීමට සූදානම් කළ ගල් පුවරු වල නෙලීම් මදක් සිදුකෙට ඇත.එසේම එම ස්ථානයට ලගාවීමට පියලැට පෙළක අඩක් නිමවා ඇත.පිළිම වහන්සේගේ පහළ කොටසේ වැඩ නිමවා නොමැති බව ද දක්නට ලැබේ.පිහිටි කළුගල හාරා මතුකොට නෙලා ඇති මෙම පිළිම වහන්සේ උන්නත නර්මාණයකි.,බෝධීන් වහන්සේ සමාධි පිළිම කුමක් හැඩයෙන් යුත් ගල් කුලයකි?,උස් කවාකාර හැඩයෙන්,33
df5474c19d2b4253902bff14,ඉදිරි ජනාධිපතිවරණයට ඉදිරිපත්ව සිටින අපේක්ෂකයන් අතරින් මෙරට අනාගතය බාර ගැනීමට සුදුසුම අපේක්ෂකයා ජනාධිපති රනිල් වික්‍රමසිංහ මහතා බව  හිටපු අමාත්‍ය එස්. බී නාවින්න මහතා ජනපතිට සහය දීමට ඉදිරිපත් වෙමින් පැවසීය. මෙරට පැවති අර්බුදයෙන් පසුව ගත වූ වසර දෙකක කාලය තුළ ජනාධිපති රනිල් වික්‍රමසිංහ මහතා රට වෙනුවෙන් සිදුකළ වැඩ කොටස මෙරට සියලු පුරවැසියන් අමතක නොකළ යුතු බවද හිටපු අමාත්‍යවරයා කීය . වසර 4කට පසුව යළිත් තමා ක්‍රියාකාරී දේශපාලනයට පැමිණියේ මෙරට ඉදිරි අනාගතය යහපත් කිරීම වෙනුවෙන් රනිල් වික්‍රමසිංහ මහතාගේ ජයග්‍රහණය තහවුරු කිරීමට බවද කොළඹ 07 මල්පාරේ පිහිටි ජනාධිපති රනිල් වික්‍රමසිංහ මහතාගේ ජනාධිපතිවරණ මෙහෙයුම් කාර්යාලයට පැමිණි නාවින්න මහතා පැවසීය.,හිටපු අමාත්‍ය එස්. බී නාවින්න මහතා ජනාධිපතිවරණය සඳහා කුමක් කියයි?,මෙරට අනාගතය බාර ගැනීමට සුදුසුම අපේක්ෂකයා ජනාධිපති රනිල් වික්‍රමසිංහ මහතා බව,54
df5474c19d2b4253902bff14_2,ඉදිරි ජනාධිපතිවරණයට ඉදිරිපත්ව සිටින අපේක්ෂකයන් අතරින් මෙරට අනාගතය බාර ගැනීමට සුදුසුම අපේක්ෂකයා ජනාධිපති රනිල් වික්‍රමසිංහ මහතා බව  හිටපු අමාත්‍ය එස්. බී නාවින්න මහතා ජනපතිට සහය දීමට ඉදිරිපත් වෙමින් පැවසීය. මෙරට පැවති අර්බුදයෙන් පසුව ගත වූ වසර දෙකක කාලය තුළ ජනාධිපති රනිල් වික්‍රමසිංහ මහතා රට වෙනුවෙන් සිදුකළ වැඩ කොටස මෙරට සියලු පුරවැසියන් අමතක නොකළ යුතු බවද හිටපු අමාත්‍යවරයා කීය . වසර 4කට පසුව යළිත් තමා ක්‍රියාකාරී දේශපාලනයට පැමිණියේ මෙරට ඉදිරි අනාගතය යහපත් කිරීම වෙනුවෙන් රනිල් වික්‍රමසිංහ මහතාගේ ජයග්‍රහණය තහවුරු කිරීමට බවද කොළඹ 07 මල්පාරේ පිහිටි ජනාධිපති රනිල් වික්‍රමසිංහ මහතාගේ ජනාධිපතිවරණ මෙහෙයුම් කාර්යාලයට පැමිණි නාවින්න මහතා පැවසීය.,හිටපු අමාත්‍ය එස්. බී නාවින්න මහතා ජනාධිපති රනිල් වික්‍රමසිංහ මහතා විසින් සිදුකළ කුමන වැඩ ගැන සඳහන් කරයි?,අර්බුදයෙන් පසුව ගත වූ වසර දෙකක කාලය තුළ ජනාධිපති රනිල් වික්‍රමසිංහ මහතා රට වෙනුවෙන් සිදුකළ වැඩ,217
dfb56f273baf4a67b539f979,ලෝක නායකයන් හා සංවිධාන එක්ව වහාම පලස්තීන-ඊශ්‍රායල් ප්‍රශ්නය සඳහා කඩිනම් පියවරක් ගැනීමට රටක් ලෙස ලෝකයට   බල කළ යුතු බව හිටපු ජනාධිපති මහින්ද රාජපක්ෂ මහතා පාර්ලිමේන්තුවේදී පැවසීය. පලස්තීන භූමියේ සිදුවෙන ජන සංහාර නතර කරන්නැයි අවධාරණය කරමින් පාර්ලිමේන්තුවේ කල් තැබීමේ විවාදය අමතමින් හිටපු ජනාධිපතිවරයා මේ බව කීය. දුෂ්කර අවස්ථාවේ කළ හැකි මැදිහත්වීම කරමින් පලස්තීන ජනතාවට තවදුරටත් සහන සැලසීම වෙනුවෙන් කටයුතු කරන්නැයි රජයෙන් ඉල්ලා සිටින බවද මහින්ද රාජපක්ෂ මහතා මෙහිදී පැවසීය. පලස්තීන ශ්‍රී ලංකා සහයෝගිතා සංවිධානයේ ආරම්භක සභාපතිවරයා වශයෙන් පලස්තීන ජනතාවගේ අයිතිය වෙනුවෙන් හඬක් නගන්නට තමාට හැකියාව ලබන බව ද හිටපු  ජනාධිපතිවරයා කීය.,"හිටපු ජනාධිපතිවරයා කවුරුන්ද?
පිළිතුර: ",මහින්ද රාජපක්ෂ,133
dfb56f273baf4a67b539f979_2,ලෝක නායකයන් හා සංවිධාන එක්ව වහාම පලස්තීන-ඊශ්‍රායල් ප්‍රශ්නය සඳහා කඩිනම් පියවරක් ගැනීමට රටක් ලෙස ලෝකයට   බල කළ යුතු බව හිටපු ජනාධිපති මහින්ද රාජපක්ෂ මහතා පාර්ලිමේන්තුවේදී පැවසීය. පලස්තීන භූමියේ සිදුවෙන ජන සංහාර නතර කරන්නැයි අවධාරණය කරමින් පාර්ලිමේන්තුවේ කල් තැබීමේ විවාදය අමතමින් හිටපු ජනාධිපතිවරයා මේ බව කීය. දුෂ්කර අවස්ථාවේ කළ හැකි මැදිහත්වීම කරමින් පලස්තීන ජනතාවට තවදුරටත් සහන සැලසීම වෙනුවෙන් කටයුතු කරන්නැයි රජයෙන් ඉල්ලා සිටින බවද මහින්ද රාජපක්ෂ මහතා මෙහිදී පැවසීය. පලස්තීන ශ්‍රී ලංකා සහයෝගිතා සංවිධානයේ ආරම්භක සභාපතිවරයා වශයෙන් පලස්තීන ජනතාවගේ අයිතිය වෙනුවෙන් හඬක් නගන්නට තමාට හැකියාව ලබන බව ද හිටපු  ජනාධිපතිවරයා කීය.,"මහින්ද රාජපක්ෂ මහතා පැවසූ ප්‍රධාන ඉල්ලීම කුමක්ද?
 

",කඩිනම් පියවරක්,65
e00481483c924be3bbbe800f_2,"ආනන්ද හිමි බුදුන්ගේ පළමු ඤාති සහෝදරයා වෙයි. එසේම ආනන්ද හිමි, බුදුන් කෙරේ අතිශය ලැදියාවක් දැක්වූයේය. බුද්ධත්වයට පත් වී විසිවෙනි අවරුද්දේදි ආනන්ද හිමියන් බුදුන්ගේ අග්‍ර උපස්ථායකයා පදවිය ලැබු අතර බුදුන්වහන්සේගේ චාරිකා වලදි එක්ව වැඩියයහ. එම සංචාරවලදී ඇතිවූ සංවාදයන්හිදී සම්භාෂණයෙහි යෙදෙන්නා තනතුරු ද දැරීය. බුදුන්වහන්සේගේ පරිනිර්වාණයට සුලු වේලාවකට පෙර බුදුන් වහන්සේ කළ ප්‍රශංසාත්මක දේශනාවෙහි වස්තු බීජය වූයේ ආනන්ද තෙරුන්ය. (මහාපරිනිබ්බාන සුත්ත - දීඝ නිකාය) එය කරුණාවන්ත දූරදර්ශි, ජනප්‍රිය, ආත්මාර්ථයෙන් තොර පුද්ගලයෙකු වෙනුවෙන් කරන ලද එක්තරා ගුණ කථනයකි.",ආනන්ද හිමියන් බුදුන්ගේ අග්‍ර උපස්ථායකයා පදවිය ලැබුනේ කුමන අවුරුද්දේදී ද?,විසිවෙනි අවරුද්දේදි,118
e0b7a97bf06342349f62365c_2,"අමාත්‍යවරයෙකු ලෙස කටයුතු කළ සමයේ අයථා ක්‍රම වලින් උපයාගත් රුපියල් කෝටි දෙකාහමාරකට අධික මුදලක් වියදම් කොට බොරැල්ල කින්සි පාරෙන් සුඛෝපභෝගී නිවසක් මිලදී ගත් බවට මුදල් විශූද්ධීකරණ පණත යටතේ මහින්දානන්ද අලුත්ගමගේ මහතාට එරෙහිව පවරන ලද නඩුවේ තීන්දුව ලබන 30 වැනිදා ප්‍රකාශයට පත් කරන බව කොළඹ මහාධිකරණ විනිසුරු නවරත්න මාරසිංහ මහතා අද (25) නියම කළේය. ක්‍රීඩා අමාත්‍යවරයා ලෙස කටයුතු කළ සමයේ අයථා ක්‍රම වලින් උපයාගත් රුපියල් කෝටි දෙකාහාමාරකට අධික මුදලක් වියදම් කොට බොරැල්ල කින්සි පාරෙන් සුඛෝපභෝගී නිවසක් මිලදී ගත් බවට හිටපු ක්‍රීඩා අමාත්‍ය, පාර්ලිමෙන්තු මන්ත්‍රී මහින්දානන්ද අලුත්ගමගේ මහතාට එරෙහිව මුදල් විශූද්ධීකරණ පනත යටතේ පවරා ඇති නඩුව කැඳවනු ලැබු අවස්ථාවේදී විනිසුරුවරයා ඒ බව දැනුම් දුන්නේය. 2012 ඔක්තෝම්බර් මස 30 වැනිදාත් 2013 අප්‍රේල් මස 20 වැනිදාත් අතර කාලයේ අමාත්‍ය ධුරයක කටයුතු කරමින් සිටියදී අයථා අන්දමින් උපයාගත් රුපියල් මිලියන 27 ක මුදලක් වැය කොට බොරැල්ල කින්සි පාරෙන් සුඛෝපභෝගී නිවසක් මිලදී ගත් බවට දණ්ඩ නීතී සංග්‍රහය යටතේ හා මුදල් විශූද්ධීකරණ පණත යටතේ විත්තිකාර හිටපු අමාත්‍ය මහින්දානන්ද අලුත්ගමගේ මහතාට එරෙහිව නීතීපතිවරයා විසින් මෙම නඩුව පවරා ඇත. මේ සම්බන්ධයෙන් පැවැති දීර්ඝ නඩු විභාගය අවසානයේදී නඩුවේ තීන්දුව ප්‍රකාශයට පත් කිරීමට මෙලෙස දින නියම කෙරිණි.",මෙම නඩුවේ තීන්දුව කවදා ප්‍රකාශයට පත් කෙරේ?,ලබන 30 වැනිදා,242
e212ea764a4447d389ae0025,"උතුරු ඇෆ්ගනිස්ථානයේ ඇතිවූ අධික වර්ෂාවත් සමග ඇතිවූ ආපදා තත්වයෙන් 300කට අධික පිරිසක් මියගොස් ඇති බව ලෝක ආහාර වැඩසටහන පවසනවා. බග්ලාන් පළාතේ දිස්ත්‍රික්ක පහකට පෙරේදා අධික වර්ෂාවක් පතිත වී තිබූ අතර, නිවාස, පාසල් සහ ගොඩනැගිලි රැසක් ජලයෙන් යටවී තිබුණා.කෙසේ වෙතත් ඇෆ්ගනිස්ථාන තලේබාන් පාලනය ප්‍රකාශ කර ඇත්තේ මියගිය සංඛ්‍යාව 150 ක් පමණක් බවටයි. සාමාන්‍ය ජල වහනයට ඔරොත්තු නොදෙන තරමින් ඇතිවූ වර්ෂාවත් සමග පසට ජලය අවශෝෂනය කරගැනීමට නොහැකිවීමෙන් මෙම ජල ගැලීම් තත්වය වැඩිවීමට හේතුවන බවයි කාලගුණ විද්‍යාඥයන් ප්‍රකාශ කර ඇත්තේ.",උතුරු ඇෆ්ගනිස්ථානයේ ඇතිවූ අධික වර්ෂාවත් සමඟ කී දෙනෙකු මියගොස් ඇත?,300කට අධික,64
e212ea764a4447d389ae0025_2,"උතුරු ඇෆ්ගනිස්ථානයේ ඇතිවූ අධික වර්ෂාවත් සමග ඇතිවූ ආපදා තත්වයෙන් 300කට අධික පිරිසක් මියගොස් ඇති බව ලෝක ආහාර වැඩසටහන පවසනවා. බග්ලාන් පළාතේ දිස්ත්‍රික්ක පහකට පෙරේදා අධික වර්ෂාවක් පතිත වී තිබූ අතර, නිවාස, පාසල් සහ ගොඩනැගිලි රැසක් ජලයෙන් යටවී තිබුණා.කෙසේ වෙතත් ඇෆ්ගනිස්ථාන තලේබාන් පාලනය ප්‍රකාශ කර ඇත්තේ මියගිය සංඛ්‍යාව 150 ක් පමණක් බවටයි. සාමාන්‍ය ජල වහනයට ඔරොත්තු නොදෙන තරමින් ඇතිවූ වර්ෂාවත් සමග පසට ජලය අවශෝෂනය කරගැනීමට නොහැකිවීමෙන් මෙම ජල ගැලීම් තත්වය වැඩිවීමට හේතුවන බවයි කාලගුණ විද්‍යාඥයන් ප්‍රකාශ කර ඇත්තේ.",අධික වර්ෂාව පතිත වූ පළාත කුමක්ද?,බග්ලාන් පළාත,123
e29c2644768341219af09378_2,නමුදු බොහෝ පුද්ගලයින් තම ජීවිතයට බාධාවක් නොමැතිව දිවියේ ඇතැම් කාලවල අසාමාන්‍ය සහ යථාර්ථය වෙනස් කරන සුළු අත්දැකීම් ලබා ඇත. උදාහරණ ලෙස ඇතැමුන් විවිධ ආකාරයේ දෘෂ්ටීන් අත්දැක ඇති අතර සමහර අය එමගින් ආගමික අනාවරණයක් හෝ අනුප්‍රාණයක් අත්විඳ ඇත. එම නිසා මානසික විකෘතිතා යනු සාමාන්‍ය සිහි බුද්ධියෙන් මුළුමනින්ම වෙන් වූවක් නොව සාමාන්‍යය සිහි බුද්ධිය හා බැඳී පවතින දෙයකි. මෙයට අනුව සායනික වශයෙන් මානසික විකෘතිතා ඇති පුද්ගලයින් තුළ විශේෂයෙන්ම තීව්‍ර සහ පීඩිතකාරී අත්දැකීම් ඇති බව කිව හැක.,එම අත්දැකීම් මගින් කුමන දෙයක් අත්විඳීමට පුළුවන්ද?,ආගමික අනාවරණයක් හෝ අනුප්‍රාණයක්,193
